study_hours,attendance,participation,extra_curricular,sleep_hours,stress_level,motivation_score,parent_education,previous_gpa,assignment_completion,grade
22.6,71.2,5.3,4.5,5.8,9.6,7.9,0,1.94,74.4,C
6.4,86.4,1.0,0.1,4.7,1.7,7.6,3,2.96,69.9,C
25.8,67.4,2.0,5.1,4.6,6.6,9.5,1,2.88,44.9,C
1.2,78.2,9.8,1.9,6.3,3.2,3.0,1,3.17,69.5,C
9.1,54.4,1.4,3.7,6.1,2.6,7.8,0,3.16,51.0,C
8.4,74.6,8.2,2.1,6.7,9.0,2.5,1,2.6,83.5,C
8.3,77.4,6.3,0.0,7.4,7.4,9.1,0,3.74,48.8,B
14.2,86.7,6.7,0.6,6.4,4.5,3.7,1,4.0,96.9,A
14.1,79.4,8.5,1.2,6.9,3.4,4.7,3,2.99,83.6,B
12.1,83.2,1.2,0.9,6.1,1.0,9.0,2,1.28,40.5,C
19.7,62.5,1.6,0.8,5.1,4.1,2.2,0,3.48,74.5,C
14.6,85.3,2.5,7.0,6.5,9.7,5.9,3,3.75,59.7,C
6.7,90.0,6.5,4.3,5.7,7.1,8.9,3,1.29,87.5,C
11.1,80.1,7.8,0.7,5.9,9.0,2.3,0,2.97,79.7,C
16.0,74.4,3.2,10.0,8.4,5.7,7.9,0,3.22,85.1,B
15.3,51.8,0.3,1.2,6.4,9.1,3.6,3,2.8,55.5,F
15.9,84.6,0.9,0.2,4.0,6.0,3.7,0,2.81,69.1,D
6.4,84.1,7.0,3.5,5.8,4.2,2.3,0,3.2,51.7,C
16.3,67.4,3.6,4.6,7.4,7.6,9.7,2,2.16,53.9,C
13.2,66.2,9.0,0.7,7.4,4.9,5.6,2,3.21,95.9,C
7.7,81.6,6.2,0.9,7.9,2.2,4.9,0,1.91,52.3,C
4.2,79.9,9.1,1.5,5.2,4.8,5.9,3,3.93,61.4,B
26.2,84.9,1.7,0.2,9.6,2.7,4.1,1,3.6,96.7,B
6.6,64.0,5.5,1.5,6.4,6.3,9.5,0,3.11,99.4,B
6.8,74.1,5.5,0.6,7.0,7.4,5.3,0,2.82,95.0,D
12.2,70.1,3.6,1.7,4.5,8.1,6.6,1,2.44,43.8,D
9.9,59.9,3.4,4.9,7.6,6.2,9.4,1,2.77,99.0,B
3.2,73.6,7.3,0.2,5.6,8.2,5.6,1,3.44,56.5,C
23.1,88.1,2.1,10.0,7.7,4.6,9.2,2,3.23,72.7,B
15.8,79.4,0.3,7.8,6.9,1.3,5.3,2,2.35,56.3,C
13.2,76.7,2.3,3.1,6.1,8.5,7.0,2,3.16,42.0,D
3.6,60.0,7.7,3.9,4.0,2.8,6.4,3,2.76,85.8,D
22.0,73.9,0.1,2.8,5.3,8.4,6.7,0,3.18,91.1,C
19.4,91.9,2.6,1.6,6.8,2.7,5.7,2,1.91,80.4,B
13.6,66.3,4.0,7.0,5.9,3.0,7.2,3,2.57,59.3,C
9.7,73.5,3.0,1.2,6.3,1.8,6.6,3,3.54,40.4,C
16.2,72.5,1.7,3.4,5.7,4.8,5.8,1,2.53,44.3,D
21.0,85.3,5.1,1.8,6.6,3.2,1.9,1,1.66,71.4,C
14.9,86.9,7.0,4.1,7.1,4.8,2.9,2,2.56,72.6,C
4.7,83.9,4.1,1.1,9.0,5.4,8.5,0,2.11,94.0,D
8.9,94.0,0.8,0.2,6.3,4.8,2.4,0,2.71,91.3,D
25.1,80.7,8.0,2.4,7.0,3.8,3.0,0,2.51,68.2,B
21.8,85.2,1.4,1.2,7.7,7.3,9.6,3,2.26,83.5,B
25.6,65.2,2.3,7.3,4.3,8.0,3.8,3,3.0,97.8,D
11.5,82.3,0.7,2.1,7.3,8.4,8.3,3,2.2,87.1,D
7.1,78.7,9.5,1.8,7.0,9.6,7.3,3,2.29,88.2,C
12.4,82.5,9.6,2.1,6.7,1.9,6.5,0,3.54,99.8,B
4.9,89.4,8.2,0.2,6.8,8.9,5.5,0,3.97,53.3,C
22.8,71.8,0.5,0.1,4.7,1.1,3.7,1,2.79,68.6,D
7.7,92.3,1.4,2.1,6.4,2.8,1.8,0,3.39,96.6,C
12.0,81.6,0.4,0.8,6.6,8.3,6.0,3,3.36,96.6,C
11.5,89.5,8.2,0.6,8.0,3.2,5.0,3,2.14,97.8,B
11.4,96.9,5.2,0.9,7.2,5.6,1.2,2,2.01,47.8,C
29.5,75.2,9.6,1.3,5.7,4.7,8.8,0,3.27,61.4,A
27.3,100.0,8.1,0.4,9.4,7.3,4.7,0,2.15,84.1,A
7.2,89.3,1.6,1.3,4.8,9.6,9.1,1,2.91,42.0,C
30.4,85.6,6.1,10.0,7.5,4.0,8.9,1,1.55,91.9,B
24.5,79.8,4.6,0.9,5.9,6.9,9.6,3,2.42,58.0,B
17.3,77.1,5.3,4.9,7.4,4.8,8.1,2,3.67,96.9,B
8.2,84.8,7.5,3.8,6.9,7.4,3.7,0,1.87,45.6,C
9.6,86.9,4.1,1.4,5.1,1.2,5.0,0,3.63,53.4,C
21.4,73.6,9.9,2.4,7.3,4.4,2.5,2,2.94,57.0,A
5.1,68.9,9.0,1.1,7.2,1.1,2.7,0,2.65,65.3,C
13.2,80.1,4.5,0.1,5.5,4.8,2.6,1,2.6,86.7,C
19.0,85.4,1.4,5.9,6.0,9.8,9.7,2,2.8,63.0,C
20.3,93.4,4.1,0.8,5.3,8.6,3.4,0,3.16,63.6,C
16.5,74.7,0.7,5.3,6.3,5.7,9.9,1,2.74,42.1,D
6.1,74.3,7.7,0.9,5.0,3.7,1.8,1,1.69,46.9,D
14.5,90.0,4.3,0.6,8.7,4.4,9.6,3,3.87,90.6,B
20.0,72.5,9.3,0.6,6.2,2.2,8.6,0,3.47,98.2,A
4.7,66.3,3.3,6.2,7.0,7.6,2.4,2,2.66,76.6,D
24.2,83.4,6.8,0.3,7.2,5.3,7.6,1,2.17,56.8,B
16.0,83.2,9.9,0.5,6.8,3.6,2.6,1,3.87,50.7,B
31.0,70.8,3.7,2.2,5.6,9.1,3.9,3,4.0,74.7,B
6.4,71.5,6.3,10.0,4.9,3.9,8.4,2,2.86,61.1,C
21.8,90.6,6.9,0.6,7.5,6.9,5.4,3,2.02,87.7,A
18.4,58.7,8.9,0.6,5.3,3.5,7.2,1,2.82,44.7,C
11.9,68.4,0.9,1.6,6.6,1.9,5.0,0,3.25,59.6,C
5.4,77.5,4.8,5.2,5.9,1.0,9.2,2,3.37,85.6,B
9.3,72.3,9.6,6.7,5.9,3.9,4.3,0,2.91,68.9,C
2.4,88.6,2.2,6.9,5.4,6.1,9.4,0,3.16,60.7,F
8.0,77.0,1.8,0.5,5.5,9.6,1.4,3,2.67,64.1,D
4.0,81.1,7.0,0.3,6.8,2.9,5.0,1,2.55,98.6,C
9.5,86.2,10.0,1.0,4.6,2.0,6.1,0,3.2,61.2,B
25.0,65.7,3.2,1.8,7.9,6.9,1.9,2,2.79,91.9,C
18.3,97.4,8.8,6.6,7.9,1.9,1.9,3,2.71,72.9,B
15.0,68.2,7.4,1.4,7.2,9.9,8.4,2,3.41,71.2,B
14.4,92.5,5.6,5.5,6.0,3.2,1.2,0,2.99,40.5,C
5.7,53.6,9.5,7.3,6.7,7.4,3.8,2,2.49,91.2,C
8.6,77.1,4.2,4.9,5.3,6.9,4.5,3,2.26,48.2,D
15.5,69.7,8.4,2.1,5.5,6.8,3.3,3,3.84,66.1,B
16.0,61.4,1.7,0.2,8.1,1.3,4.1,1,2.85,79.8,C
11.7,91.9,9.9,3.6,6.8,4.4,4.7,2,3.49,84.4,B
6.8,80.7,6.4,2.3,7.1,2.6,2.1,3,2.06,74.6,C
7.6,75.5,6.4,3.2,6.4,2.6,9.3,3,2.43,69.2,B
2.9,58.9,4.7,5.9,4.3,3.0,1.9,1,2.12,44.5,F
5.8,79.5,0.3,10.0,5.5,4.1,7.3,3,2.44,84.9,C
7.7,86.1,1.9,3.6,5.7,8.7,9.6,0,3.09,64.7,C
23.3,54.8,5.2,9.1,8.4,5.5,3.3,2,2.35,89.0,B
14.7,64.4,8.7,2.2,8.4,3.7,7.5,1,3.53,78.6,B
22.1,75.4,6.1,1.4,7.3,1.9,5.1,0,1.85,63.4,B
22.2,76.1,2.2,5.6,6.7,9.1,3.0,0,3.32,70.6,D
29.9,83.5,2.1,5.5,6.8,7.3,1.1,2,3.13,70.1,C
3.8,59.0,6.7,0.3,4.9,2.8,2.8,1,2.69,76.4,D
12.8,85.5,7.0,0.7,6.8,3.8,1.3,3,3.71,83.5,B
7.7,65.7,0.9,4.6,6.5,2.4,2.5,1,3.03,76.3,C
29.3,69.8,0.6,3.2,5.7,5.9,2.0,3,2.14,59.9,D
12.8,80.4,7.3,2.2,6.5,8.2,7.3,2,2.91,73.4,C
6.0,91.6,5.7,3.5,7.8,9.8,4.5,2,2.26,91.3,B
19.1,66.5,8.5,0.6,7.6,4.3,6.6,0,2.37,90.8,B
18.0,76.5,2.1,7.2,8.1,7.5,3.5,0,3.57,68.7,C
4.8,69.8,1.0,2.7,7.1,7.7,2.3,0,3.36,96.7,D
8.6,77.5,5.8,0.4,4.6,9.0,6.6,2,2.89,77.7,D
10.6,59.4,7.0,0.1,6.6,7.2,5.1,3,2.66,98.6,B
17.1,85.4,0.9,5.2,7.2,2.9,1.2,2,2.73,84.5,D
12.5,97.4,5.6,4.6,7.5,9.8,5.9,2,3.44,98.2,B
21.0,98.9,2.7,1.3,5.3,9.9,6.7,0,2.94,79.1,C
7.3,64.7,2.8,1.0,7.0,6.4,9.8,1,3.49,94.9,C
12.8,84.5,7.9,2.6,7.9,3.3,3.1,0,3.07,44.5,B
18.0,67.4,2.3,1.0,7.0,2.1,3.6,1,2.25,90.1,C
2.9,75.2,9.2,0.2,6.5,9.4,1.3,3,2.92,70.3,C
14.3,80.0,2.8,0.2,6.0,7.0,5.4,3,2.58,92.0,C
11.0,68.4,0.2,3.3,4.5,4.3,7.4,3,3.68,87.6,C
2.7,86.5,2.5,6.0,7.4,6.3,5.3,0,2.78,78.4,C
18.0,98.3,0.4,9.5,9.4,9.4,7.1,0,2.74,51.0,C
4.4,83.6,3.6,1.2,6.0,1.1,9.9,0,2.02,45.8,B
4.2,74.3,2.5,0.2,5.8,9.8,1.5,2,3.04,62.6,D
22.3,70.9,1.6,4.8,8.1,4.0,3.6,0,2.26,97.7,C
12.3,69.6,4.9,5.1,6.9,6.2,2.2,2,2.93,71.6,C
4.0,92.6,1.7,0.4,5.1,8.1,8.6,3,2.24,54.4,D
9.7,72.2,4.6,2.6,5.8,3.9,6.2,0,3.19,81.4,B
16.6,95.5,5.2,3.5,7.8,3.9,2.3,2,2.09,67.4,B
12.0,74.2,6.7,1.1,5.8,6.3,7.0,3,2.01,78.7,C
15.7,66.9,2.2,1.5,6.1,4.9,9.4,3,2.96,70.2,C
13.4,68.8,0.6,1.2,7.9,4.8,9.3,0,2.58,99.8,C
19.4,69.5,3.5,3.5,8.5,4.6,2.4,1,2.66,67.7,C
6.7,71.5,5.7,1.6,6.8,1.9,6.5,1,2.39,70.4,C
25.8,60.1,6.1,0.0,6.1,7.1,6.2,3,2.51,85.5,B
11.6,72.3,4.6,0.6,6.3,2.9,7.2,1,3.28,54.7,C
11.7,71.4,7.9,5.7,7.6,7.2,2.8,1,2.99,76.6,C
7.3,90.1,1.1,6.9,6.9,9.3,6.0,2,3.11,66.9,D
10.2,61.7,6.2,2.2,7.7,9.2,1.1,2,1.98,48.0,D
8.5,75.7,3.8,1.9,5.4,1.7,2.8,2,1.93,60.1,D
16.2,69.4,8.7,5.1,5.6,2.4,9.7,3,2.55,80.4,B
6.3,93.0,2.6,2.7,5.5,5.5,8.6,1,3.65,48.9,D
13.2,94.2,5.2,2.3,5.3,1.3,3.1,0,3.51,54.3,B
21.6,73.7,8.8,1.9,5.2,4.8,4.5,1,2.81,61.1,B
14.8,65.1,1.4,0.4,5.5,2.0,7.1,3,2.5,52.8,C
15.0,66.1,3.4,1.2,6.6,2.2,5.3,2,2.92,59.1,D
11.8,76.7,3.3,3.2,8.3,7.0,5.6,3,2.27,82.3,D
17.9,94.9,8.2,3.5,4.6,2.4,5.1,2,2.62,93.1,B
8.7,100.0,8.2,2.7,6.6,8.5,9.6,3,3.45,70.1,A
17.8,86.5,7.1,0.1,8.1,9.4,3.1,0,2.66,74.8,C
14.3,89.0,4.3,10.0,7.0,9.4,9.2,2,3.67,88.9,B
25.7,58.0,2.4,7.7,8.0,4.9,1.5,2,4.0,92.9,B
3.4,100.0,2.8,2.2,6.1,2.8,1.8,1,3.64,79.8,C
11.9,60.4,9.3,0.8,7.1,3.9,6.8,3,2.75,59.0,C
3.2,68.3,4.2,2.9,5.6,5.0,8.8,1,1.96,60.9,D
11.4,86.4,3.4,7.2,7.0,7.2,7.2,3,2.39,96.1,C
21.8,77.0,0.7,3.6,7.4,6.0,7.5,0,3.09,58.2,C
23.2,67.2,7.8,4.1,6.0,3.7,5.4,1,2.58,72.3,A
4.5,96.8,4.1,1.4,6.4,4.5,2.6,2,2.02,67.0,D
7.1,89.5,0.9,0.4,6.6,6.6,4.6,0,2.41,87.9,D
22.7,68.4,3.2,2.9,6.6,5.8,1.3,3,3.07,90.4,C
17.7,73.8,0.9,4.4,6.7,1.9,6.1,2,2.23,88.9,B
10.5,61.2,4.0,0.8,6.3,6.9,7.6,3,3.19,86.4,D
10.2,91.3,2.6,8.0,5.9,2.7,2.2,2,1.75,52.5,C
11.0,55.7,9.1,1.4,10.0,8.0,6.1,3,2.26,54.3,C
17.4,67.9,8.0,0.1,5.6,2.4,5.3,2,2.26,57.0,C
16.3,61.4,7.6,1.2,5.7,9.9,2.5,3,3.61,40.1,C
13.8,67.8,0.1,0.5,6.6,7.2,7.3,1,2.28,87.6,D
11.3,64.4,8.1,0.7,6.5,7.5,4.1,2,2.63,84.9,D
16.5,96.1,5.4,1.3,5.4,6.3,6.2,2,2.58,88.0,C
10.2,57.3,6.5,4.6,5.5,3.3,3.3,1,2.54,75.0,C
6.4,66.1,1.9,7.5,7.3,4.1,4.3,3,2.31,67.3,D
6.0,87.3,7.4,7.4,6.5,9.9,7.1,2,1.96,92.7,C
15.0,75.6,9.2,1.8,6.4,2.8,2.4,1,3.23,99.6,C
8.1,74.0,6.3,7.7,8.0,3.9,9.8,3,2.83,44.7,B
28.8,66.8,5.8,10.0,8.5,1.4,2.3,2,4.0,70.8,A
1.2,91.5,0.2,8.6,6.4,9.3,5.4,2,2.34,43.8,D
13.2,68.3,1.1,3.4,8.4,2.8,6.5,3,1.78,80.4,C
21.7,77.2,9.3,3.4,7.0,2.1,6.5,1,3.83,88.6,A
13.8,71.6,2.0,0.6,4.6,8.6,8.2,2,3.11,46.1,C
23.1,84.4,8.4,6.9,6.1,4.0,4.1,3,3.39,64.9,A
4.9,85.9,1.0,1.2,6.8,4.9,5.7,2,2.8,81.7,D
16.6,100.0,7.5,0.5,8.7,8.7,4.4,3,3.2,99.6,B
27.8,78.7,5.6,4.8,6.7,7.9,9.9,2,2.08,93.1,B
19.5,72.1,8.6,0.3,6.0,6.2,8.9,0,2.46,65.1,C
15.9,65.6,2.8,5.6,5.9,4.5,9.2,1,2.13,79.5,C
9.0,88.7,3.3,0.0,5.7,5.4,9.4,1,2.56,46.0,C
7.8,89.7,9.1,1.6,8.8,5.7,2.7,0,2.88,59.0,C
6.9,67.5,3.4,0.8,6.9,1.9,4.7,3,3.19,80.4,B
23.7,90.4,9.9,1.5,5.7,3.5,9.4,1,3.26,41.6,A
8.6,83.9,3.7,2.2,9.0,5.9,3.2,3,3.55,85.9,C
18.8,53.3,9.9,1.3,7.5,6.7,6.1,2,2.97,74.2,B
12.3,89.4,0.1,6.1,6.9,4.7,7.1,0,2.43,77.7,C
2.6,83.0,5.2,2.9,6.7,5.7,2.6,3,2.76,46.5,F
17.6,72.5,1.4,2.8,6.6,2.9,2.4,3,2.89,66.7,C
7.4,74.4,4.5,0.8,6.5,5.8,3.0,1,2.99,70.8,D
6.4,75.2,0.4,6.5,7.0,8.2,4.1,2,2.54,80.1,D
16.0,83.1,1.9,3.6,7.1,7.3,6.8,1,3.96,86.6,B
1.9,70.7,7.1,1.1,5.1,9.5,4.1,2,3.67,76.2,D
20.6,54.9,6.5,8.1,6.7,9.1,1.9,1,2.18,69.6,D
19.4,80.7,7.7,4.2,7.1,7.5,8.3,3,2.54,99.4,B
11.6,89.7,7.7,0.3,7.9,1.8,5.7,3,2.8,49.6,C
7.3,76.9,2.3,0.4,5.0,7.2,6.2,0,2.76,84.5,D
13.4,68.9,5.6,2.8,7.1,9.5,4.3,3,2.24,84.1,D
9.2,86.9,10.0,1.2,6.7,4.3,4.3,3,2.78,89.7,C
9.0,78.5,3.5,0.8,4.9,6.5,5.5,3,3.37,53.0,D
5.3,90.7,6.2,10.0,6.5,7.6,1.4,3,2.32,86.7,C
24.4,77.9,0.2,3.9,4.0,2.8,4.3,0,2.27,50.9,D
13.0,62.7,4.2,3.4,8.0,7.6,5.9,2,2.61,92.6,C
30.5,88.7,6.5,3.1,7.9,2.0,2.7,0,3.5,77.8,A
9.1,61.9,2.7,1.6,6.7,8.8,3.3,0,2.28,42.0,D
22.7,73.6,6.5,10.0,7.6,2.8,2.1,1,2.71,82.2,C
4.7,55.9,7.8,1.1,6.0,8.1,6.6,2,2.82,51.5,D
18.3,82.4,8.9,0.1,8.6,6.3,1.2,1,1.86,52.6,C
11.2,66.7,8.2,0.6,8.3,8.5,7.0,0,2.95,58.0,C
16.4,79.6,8.3,2.4,7.8,7.4,7.1,3,2.09,96.8,B
10.5,67.8,3.1,5.3,7.8,1.6,6.9,2,2.43,80.6,B
7.5,47.2,9.9,0.2,4.8,4.5,9.3,3,2.22,62.1,D
29.2,80.7,4.2,0.9,5.4,4.0,6.6,0,2.45,63.2,C
0.7,69.5,1.8,1.4,7.0,9.6,9.1,0,3.49,49.1,D
16.5,78.6,0.5,5.7,5.4,4.3,5.5,0,2.16,80.9,C
16.9,91.0,7.1,8.0,7.6,7.8,3.9,2,3.24,85.4,B
18.4,84.8,8.0,5.0,7.4,2.7,1.8,1,2.23,74.5,B
18.1,83.5,3.0,0.8,5.7,2.6,8.9,1,3.08,82.4,C
12.9,60.4,5.7,1.4,6.6,7.6,8.5,3,2.72,69.1,D
21.0,98.7,5.9,10.0,5.4,8.2,8.1,2,2.54,52.7,B
18.0,78.0,7.9,0.1,4.0,6.8,9.2,3,2.8,50.6,C
8.7,78.7,5.7,6.5,7.9,7.8,4.0,3,2.08,49.9,F
13.7,83.6,2.0,8.4,7.2,4.5,5.4,1,3.13,75.6,C
23.4,82.5,5.5,5.1,6.0,9.5,3.7,2,4.0,52.4,C
26.8,99.9,1.3,1.5,8.8,4.7,1.9,0,2.18,96.8,C
8.3,76.0,1.7,0.7,8.7,6.7,1.0,3,2.08,95.3,C
7.4,82.5,4.9,2.7,5.4,4.8,9.3,0,2.88,92.3,B
26.5,68.7,7.3,1.9,6.3,2.5,7.8,2,2.18,50.0,A
11.8,68.7,5.9,4.2,6.3,9.4,5.2,3,1.56,99.8,C
11.5,73.2,4.3,7.2,5.7,3.7,6.4,0,2.57,90.7,C
7.9,88.7,0.3,1.4,5.4,1.7,8.2,0,3.28,73.5,B
15.9,72.8,8.3,1.7,5.8,7.7,6.2,1,2.51,64.3,B
19.3,67.6,5.0,0.6,4.6,3.6,10.0,2,1.92,44.4,C
17.4,87.4,2.5,0.5,5.2,4.6,4.4,2,2.03,64.7,D
33.1,71.0,1.3,2.1,7.1,2.6,1.2,2,2.6,66.9,C
22.9,84.7,7.6,2.6,5.9,6.9,2.1,3,3.22,57.5,B
13.5,90.4,8.8,2.1,6.4,5.1,8.6,1,4.0,57.7,B
22.9,80.8,0.9,2.7,6.6,7.1,5.4,3,2.64,50.5,C
6.0,90.1,3.4,5.5,7.4,1.8,4.7,2,2.66,67.9,B
6.8,91.0,0.0,3.0,6.7,7.7,3.0,3,1.22,52.3,D
28.7,99.1,7.5,6.6,8.2,5.0,4.1,0,2.62,44.1,B
14.2,73.6,6.2,0.9,7.2,3.0,1.2,3,2.12,40.7,C
15.0,73.9,3.3,0.7,7.2,3.3,1.7,3,3.25,81.3,C
4.9,66.6,4.0,1.6,5.2,7.9,2.3,2,3.03,74.3,F
15.3,56.7,5.6,1.5,5.5,3.3,9.1,0,3.47,60.8,C
5.3,42.5,8.1,0.4,9.7,6.9,5.3,2,3.57,90.5,B
16.3,82.1,8.7,0.2,5.3,6.0,2.0,0,3.34,91.6,B
8.9,81.8,7.9,1.0,7.3,3.6,8.8,0,1.99,71.4,B
4.9,90.8,1.5,0.8,5.1,8.9,7.1,0,1.91,60.5,D
5.5,66.4,1.1,10.0,6.4,9.8,4.8,2,3.17,47.0,D
12.3,70.9,2.2,2.5,7.8,7.2,4.5,0,1.94,90.6,C
13.0,93.4,6.3,0.6,4.8,3.6,9.2,1,2.53,68.8,B
19.8,57.1,9.8,0.2,8.2,6.2,9.9,1,3.46,41.9,A
9.7,94.2,8.7,4.1,5.7,6.8,7.9,1,2.7,60.2,B
25.7,83.3,6.3,8.2,6.9,6.3,3.2,1,2.97,94.4,B
18.5,74.4,2.7,0.7,5.5,2.8,2.2,2,3.74,82.2,B
17.0,89.2,7.6,1.2,6.2,2.0,7.1,3,2.55,70.0,B
15.5,91.4,4.4,5.8,5.1,4.5,5.2,3,3.59,97.2,B
24.9,66.1,3.7,2.4,6.5,4.8,2.7,1,2.81,99.6,C
12.3,71.0,7.1,10.0,6.7,8.7,5.8,3,3.19,56.2,C
21.7,92.7,2.7,5.5,6.7,8.3,6.2,1,2.58,62.0,C
11.2,85.9,9.1,0.5,8.3,1.5,5.8,1,0.76,61.7,B
18.2,63.7,7.8,1.0,6.5,1.9,3.1,3,2.61,48.5,C
10.8,74.8,6.3,4.9,6.2,9.7,1.1,3,3.74,89.7,C
17.0,63.2,7.4,4.1,6.5,8.6,4.4,0,3.94,62.9,C
12.2,94.1,6.9,0.4,6.2,5.4,7.3,1,2.81,96.4,C
1.3,75.4,3.6,7.7,9.8,4.0,5.8,3,3.42,68.7,B
19.0,71.5,7.8,2.2,6.7,6.9,7.9,3,2.63,88.7,B
25.4,74.6,0.3,3.0,5.7,3.8,7.6,3,1.76,47.9,D
5.5,74.6,0.1,2.2,7.4,5.7,2.1,0,3.24,42.2,F
31.0,78.0,9.1,0.4,4.4,2.5,7.0,1,3.66,99.8,B
18.9,60.3,9.9,4.0,5.4,4.5,8.5,1,3.45,56.0,B
12.7,81.1,8.9,8.2,7.4,7.1,5.7,2,2.91,47.6,B
21.3,82.2,3.1,3.8,7.1,2.8,4.7,0,3.07,89.5,B
23.3,98.5,1.4,1.3,4.1,7.0,6.0,0,3.19,96.6,A
9.8,74.6,2.3,0.8,5.8,6.7,4.5,1,2.45,46.4,D
10.9,85.0,5.9,4.4,7.5,9.5,6.4,2,2.64,75.0,C
18.9,78.0,4.3,3.7,6.2,4.4,9.8,2,3.52,95.2,A
9.0,71.1,6.3,3.4,9.2,6.6,3.6,1,2.91,69.4,C
22.5,70.6,4.9,3.0,7.4,7.0,7.6,3,2.62,82.4,B
4.7,89.9,7.2,1.7,5.1,8.8,7.2,0,2.1,64.5,C
24.8,74.8,7.4,4.1,4.2,5.4,2.1,2,2.19,86.9,C
20.6,89.6,7.6,6.0,7.5,9.6,5.0,3,2.13,79.6,C
14.6,86.7,1.8,1.5,5.4,3.6,2.5,2,1.68,67.7,C
21.1,73.0,4.6,2.3,4.6,9.7,9.1,3,2.53,76.7,C
18.0,76.6,4.6,2.7,7.3,2.8,9.3,3,2.07,85.8,B
12.2,100.0,1.2,1.9,7.5,4.2,9.8,0,2.74,96.5,B
18.7,63.2,6.9,5.2,6.5,7.3,5.0,2,2.76,43.7,D
16.8,64.3,1.8,1.4,6.4,2.9,1.7,2,3.3,57.5,C
14.2,80.9,2.5,2.8,7.2,4.6,6.7,3,1.82,84.2,D
8.1,58.1,6.5,0.7,5.9,7.3,8.0,1,3.01,97.7,C
14.0,99.5,8.1,2.2,6.3,3.4,2.3,2,2.81,47.4,B
7.7,70.9,4.6,3.8,6.0,2.5,2.2,0,1.99,68.8,C
16.2,66.6,8.0,3.8,5.3,6.2,6.7,1,3.09,95.1,B
22.0,80.0,3.8,0.7,5.9,9.1,7.7,2,2.04,84.2,C
12.8,83.3,5.2,2.1,7.2,6.1,8.5,0,3.18,70.4,B
17.6,86.8,0.2,0.7,6.8,3.1,3.9,1,3.2,93.1,C
3.9,70.8,7.9,4.0,5.0,6.2,2.3,2,2.43,86.3,C
3.6,70.5,6.2,2.7,5.9,6.3,6.8,0,3.08,44.7,D
20.4,65.7,8.7,0.3,6.3,2.7,3.5,1,3.74,78.2,B
8.2,58.0,9.3,3.5,4.8,6.6,7.8,2,2.08,59.2,D
11.1,82.6,1.8,4.9,7.8,6.9,4.0,1,2.17,90.1,C
16.0,75.9,2.1,0.5,7.4,3.9,4.9,3,3.82,45.4,B
27.1,69.1,0.7,0.2,7.5,9.2,1.1,3,2.87,46.4,C
13.1,88.1,0.7,0.1,6.0,7.7,7.4,1,2.86,44.8,C
24.3,74.2,5.0,7.9,7.3,9.9,7.0,3,2.19,44.1,C
22.9,67.7,3.7,4.0,8.1,9.9,4.2,3,1.84,43.3,C
19.6,83.4,5.2,2.4,7.1,1.4,9.9,1,2.1,41.6,B
12.2,57.8,0.8,2.8,7.2,8.1,8.7,3,2.22,48.0,D
13.0,65.6,4.4,5.4,5.3,2.3,1.4,1,2.79,51.7,D
26.3,96.4,9.3,2.2,6.7,4.5,8.7,1,2.8,91.7,A
4.9,77.8,9.4,7.4,5.3,2.7,8.2,3,3.24,65.0,C
30.1,71.7,9.4,3.2,5.5,4.8,5.1,2,2.47,76.1,A
3.6,90.0,8.3,2.9,6.5,9.2,7.2,1,4.0,62.9,B
9.9,77.0,5.9,7.5,7.0,3.0,7.6,1,3.36,98.7,C
20.6,85.9,5.9,2.8,5.5,6.6,6.3,2,2.52,60.3,C
5.3,92.2,2.0,3.8,8.4,4.7,2.0,3,2.5,50.4,D
17.1,84.7,1.4,1.0,8.3,3.5,8.8,0,3.13,46.6,C
11.2,78.4,4.5,0.4,5.1,1.7,10.0,2,3.15,56.2,B
5.5,99.1,5.1,5.1,7.5,5.4,8.1,0,2.85,64.4,B
6.3,83.7,5.9,1.8,7.0,4.3,8.2,3,2.66,41.9,C
6.7,77.0,2.6,0.6,7.3,4.7,4.6,1,2.38,98.0,C
23.0,59.5,5.8,0.9,6.5,1.1,6.3,1,3.68,87.9,B
11.4,81.5,0.7,2.2,6.4,9.6,3.7,3,2.15,69.3,C
3.7,72.9,7.9,4.4,8.6,4.5,1.9,3,2.62,63.6,C
15.7,92.5,5.1,7.6,6.8,7.1,9.6,3,2.45,62.3,B
5.9,78.1,1.6,1.0,6.0,3.2,9.1,3,3.25,40.1,C
9.1,72.3,4.8,0.8,4.7,3.3,8.3,3,3.18,49.3,B
8.3,95.8,2.7,1.4,5.7,3.7,4.7,3,2.9,72.0,B
14.0,87.5,0.0,1.1,6.0,3.3,5.9,3,3.31,44.7,D
12.4,91.4,5.8,4.4,5.6,3.7,4.1,1,3.15,51.3,C
14.5,85.9,4.7,0.2,4.5,4.9,4.8,0,3.49,77.9,C
18.4,81.5,9.8,0.4,6.8,3.1,1.3,0,1.9,64.1,C
9.9,73.7,8.1,3.8,6.1,7.7,3.5,1,2.54,98.9,D
21.6,66.0,7.7,0.6,6.1,8.4,4.1,2,2.75,54.9,B
12.4,71.7,1.0,5.6,9.2,9.4,6.0,0,3.42,40.3,D
21.3,66.6,4.3,3.0,5.9,6.1,8.0,2,3.42,82.9,C
29.0,67.8,1.3,10.0,5.6,1.4,7.4,1,3.39,84.1,B
9.4,82.2,5.3,9.3,7.6,2.2,5.4,2,4.0,63.9,B
